,cas,smiles,logs,mol,logp,molwt,balabanj,tpsa
686,101-81-5,c1(Cc2ccccc2)ccccc1,-4.17,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D7F80>,3.277400000000002,168.23899999999998,2.1614757505786617,0.0
687,2536-31-4,OC1(C(OC)=O)c3c(ccc(Cl)c3)c2c1cccc2,-4.18,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8030>,2.7293000000000003,274.703,2.3770639184619307,46.53
688,50-49-7,CN(C)CCCN1c3c(cccc3)CCc2c1cccc2,-4.19,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8080>,3.8750000000000027,280.415,1.9460857281895174,6.48
689,23184-66-9,O=C(CCl)N(c(c(CC)ccc1)c1CC)COCCCC,-4.19,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D80D0>,4.1574000000000035,311.8530000000001,3.040592929927501,29.540000000000003
690,26644-46-2,ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O,-4.19,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8120>,1.4885999999999995,434.9660000000001,2.715463548997536,64.68
691,741-58-2,CC(OP(OC(C)C)(SCCNS(=O)(c1ccccc1)=O)=S)C,-4.2,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8170>,3.7726000000000024,397.5240000000001,2.5539108056345694,64.63
692,664-95-9,O=S(NC(NC2CCCCC2)=O)(c(cc1)ccc1C)=O,-4.21,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D81C0>,2.31562,296.392,1.9653113721229383,75.27000000000001
693,15310-01-7,O=C(c(cccc2)c2I)Nc1ccccc1,-4.21,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8210>,3.5435000000000016,323.13300000000004,2.186811345762867,29.1
694,60-99-1,CC(CN(C)C)CN1c(cc3OC)c(cc3)Sc2c1cccc2,-4.22,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8260>,4.495600000000004,328.48100000000005,1.987094268895526,15.71
695,578-06-3,Nc1c(cc2ccccc2n3)c3ccc1,-4.22,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D82B0>,2.970200000000001,194.237,2.532561174306745,38.91
696,298-04-4,S=P(OCC)(OCC)SCCSCC,-4.23,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8300>,3.7702000000000027,274.413,3.7767972529836142,18.46
697,2655-19-8,O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC,-4.24,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8350>,3.999800000000003,263.381,3.2867231876690473,38.33
698,1194-65-6,N#Cc(c(Cl)ccc1)c1Cl,-4.24,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D83A0>,2.8650800000000007,172.01399999999998,3.3427746227314077,23.79
699,3452-09-3,C#CCCCCCCC,-4.24,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D83F0>,2.980100000000001,124.227,2.68805533088827,0.0
700,1678-91-7,CCC1CCCCC1,-4.25,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8440>,2.976700000000002,112.21600000000001,2.1250162554146717,0.0
701,108-08-7,CC(C)CC(C)C,-4.26,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8490>,2.6885000000000012,100.20499999999998,2.9532231745612925,0.0
702,2207-01-4,CC1C(C)CCCC1,-4.27,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D84E0>,2.832600000000001,112.21600000000001,2.279400270958367,0.0
703,575-41-7,Cc1c(cccc2)c2cc(C)c1,-4.29,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8530>,3.456640000000002,156.22799999999998,2.892065045173516,0.0
704,50-03-3,CC(OCC(C4(O)CCC3C2CCC1=CC(CCC1(C)C2C(O)CC34C)=O)=O)=O,-4.3,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8580>,2.3524000000000003,404.50300000000016,1.6546195138211754,100.89999999999998
705,484-12-8,O=C2Oc1c(C=C2)ccc(OC)c1CC=C(C)C,-4.31,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D85D0>,3.3103000000000016,244.28999999999994,2.673114417994773,39.44
706,1002-84-2,O=C(O)CCCCCCCCCCCCCC,-4.31,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8620>,5.162200000000006,242.4029999999999,2.914131380419206,37.3
707,92-52-4,c1(c2ccccc2)ccccc1,-4.31,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8670>,3.353600000000001,154.212,2.457149480139045,0.0
708,6876-23-9,CC(CCCC1)C1C,-4.33,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D86C0>,2.832600000000001,112.216,2.2794002709583667,0.0
709,90-11-9,Brc2cccc1ccccc12,-4.35,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8710>,3.6023000000000014,207.07,2.9131611636048604,0.0
710,547-75-1,CC(C3CCC4C2CC(C1CC(CCC1(C2CC(C34C)O)C)O)O)CCC(O)=O,-4.35,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8760>,3.4487000000000023,408.5790000000001,1.5967377498312667,97.99000000000001
711,56-53-1,Oc1ccc(C(CC)=C(CC)c2ccc(O)cc2)cc1,-4.35,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D87B0>,4.828600000000005,268.356,2.521517738794992,40.46
712,530-78-9,O=C(O)c2c(cccc2)Nc1cc(C(F)(F)F)ccc1,-4.36,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8800>,4.1472000000000016,281.23299999999995,2.3379305116398714,49.33
713,52-21-1,O=C1C=CC2(C)C(CCC3C2C(O)CC4(C)C3CCC4(O)C(COC(C)=O)=O)=C1,-4.37,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8850>,2.1284,402.48700000000025,1.6639564077328686,100.9
714,101-27-9,O=C(OCC#CCCl)Nc1cccc(Cl)c1,-4.37,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D88A0>,3.130700000000001,258.10400000000004,2.396309809874601,38.33
715,53-41-8,OC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4=O)C1,-4.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D88F0>,3.959100000000003,290.447,1.6375393766570927,37.3
716,580-13-2,Brc1cc(cccc2)c2cc1,-4.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8940>,3.6023000000000014,207.07000000000002,2.828901215620696,0.0
717,58-38-8,Clc4cc1c(cc4)Sc3c(cccc3)N1CCCN2CCN(C)CC2,-4.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8990>,4.580200000000005,373.95300000000026,1.4932356446643813,9.72
718,84-74-2,O=C(OCCCC)c1ccccc1C(OCCCC)=O,-4.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D89E0>,3.600400000000003,278.348,2.7123913375014235,52.6
719,57-83-0,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4C(C)=O)=C1,-4.43,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8A30>,4.723500000000005,314.46900000000005,1.6696033124820637,34.14
720,139-40-2,CC(C)Nc1nc(NC(C)C)nc(Cl)n1,-4.43,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8A80>,2.1655999999999995,229.715,2.843636436482546,62.730000000000004
721,59756-60-4,O=C1C(c3cc(C(F)(F)F)ccc3)=CN(C)C=C1c2ccccc2,-4.44,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8AD0>,4.738100000000003,329.321,2.201546195947067,22.0
722,111-66-0,CCCCCCC=C,-4.44,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8B20>,3.142800000000002,112.216,2.616293090417985,0.0
723,103-33-3,c1(N=Nc2ccccc2)ccccc1,-4.45,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8B70>,4.102000000000002,182.226,2.159341417811232,24.72
724,853-23-6,C3(CC4)C2CC=C1CC(OC(C)=O)CCC1(C)C2CCC3(C)C4=O,-4.46,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8BC0>,4.450000000000004,330.46800000000013,1.5973719061421665,43.370000000000005
725,3380-34-5,Clc1cc(Cl)ccc1Oc2c(O)cc(Cl)cc2,-4.46,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8C10>,5.144700000000002,289.545,2.3122378354877973,29.46
726,589-90-2,CC1CCC(C)CC1,-4.47,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8C60>,2.832600000000001,112.216,2.1923771580194713,0.0
727,5104-49-4,Fc(cc(C(C(O)=O)C)cc2)c2c1ccccc1,-4.49,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8CB0>,3.6808000000000014,244.265,2.4013638717125736,37.3
728,615-54-3,Brc(cc(Br)cc1)c1Br,-4.5,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8D00>,3.974100000000001,314.802,3.1716780304409156,0.0
729,319-86-8,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.51,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8D50>,3.644400000000001,290.832,2.7602520756252087,0.0
730,142-82-5,CCCCCCC,-4.53,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8DA0>,2.976700000000002,100.205,2.447472887876344,0.0
731,2051-60-7,Clc(cccc2)c2c1ccccc1,-4.54,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8DF0>,4.007000000000002,188.657,2.5360704460016144,0.0
732,122-34-9,CCNc1nc(NCC)nc(Cl)n1,-4.55,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8E40>,1.3885999999999998,201.661,2.8288672837931865,62.730000000000004
733,634-66-2,Clc(c(Cl)ccc1Cl)c1Cl,-4.57,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8E90>,4.3002,215.89399999999998,3.3421538077705124,0.0
734,68-22-4,O=C1CCC2C(CCC3C2CCC4(C)C3CCC4(C#C)O)=C1,-4.57,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8EE0>,3.4925000000000024,298.42599999999993,1.6520192857313452,37.3
735,14309-40-1,CCCCCCCOC(c1ccc(N)cc1)=O,-4.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8F30>,3.3960000000000017,235.327,2.1877833988335254,52.32
736,551-06-4,S=C=Nc1cccc2c1cccc2,-4.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D8F80>,3.5741000000000014,185.251,2.823753617281825,12.36
737,132-64-9,c13c(cccc3)oc2c1cccc2,-4.6,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9030>,3.586000000000002,168.19500000000002,2.642438259907001,13.14
738,126-07-8,Clc1c(OC)cc(OC)c2c1OC(C(OC)=CC3=O)(C(C)C3)C2=O,-4.61,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9080>,2.8103000000000007,352.7700000000001,2.2581731710520927,71.06
739,53-86-1,Clc(cc3)ccc3C(n2c(C)c(CC(O)=O)c1cc(OC)ccc12)=O,-4.62,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D90D0>,3.9273200000000017,357.79300000000006,2.2323717333782778,68.53
740,143-07-7,CCCCCCCCCCCC(O)=O,-4.62,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9120>,3.991900000000002,200.32199999999997,2.884064614706359,37.3
741,110-42-9,CCCCCCCCCC(OC)=O,-4.63,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9170>,3.3001000000000023,186.295,2.951096443012517,26.3
742,634-90-2,Clc(c(Cl)cc(Cl)c1)c1Cl,-4.63,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D91C0>,4.3002,215.894,3.310532874722407,0.0
743,83-32-9,c12cccc(CC3)c1c3ccc2,-4.63,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9210>,2.9384000000000015,154.21200000000002,2.5804055511266424,0.0
744,538-68-1,CCCCCc1ccccc1,-4.64,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9260>,3.4193000000000024,148.249,2.2758012873675093,0.0
745,84-69-5,O=C(c(cccc1)c1C(OCC(C)C)=O)OCC(C)C,-4.66,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D92B0>,3.3122000000000016,278.34799999999996,2.815925753105677,52.60000000000001
746,112-53-8,CCCCCCCCCCCCO,-4.67,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9300>,3.8996000000000035,186.33899999999997,2.7581498184332935,20.23
747,111-82-0,CCCCCCCCCCCC(OC)=O,-4.69,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9350>,4.080300000000003,214.34899999999996,2.954539891476961,26.3
748,84-06-0,CC(OCCN4CCN(CC4)CCCN2c1c(Sc3ccc(cc23)Cl)cccc1)=O,-4.7,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D93A0>,4.513500000000004,446.0160000000001,1.307308035134469,36.02
749,50-65-7,O=C(c(cc2Cl)c(cc2)O)Nc(ccc(N(=O)=O)c1)c1Cl,-4.7,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D93F0>,3.8595000000000006,327.12300000000005,2.273996755552545,92.47
750,68-96-2,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(O)C(C)=O)=C1,-4.71,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9440>,3.8384000000000027,330.4680000000001,1.6975828976870388,54.37
751,2152-44-5,O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(OC(CCCC)=O)C(CO)=O)=C1,-4.71,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9490>,3.6368000000000027,476.58500000000043,1.7985953894529005,100.9
752,2040-96-2,CCCC1CCCC1,-4.74,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D94E0>,2.976700000000002,112.21600000000001,2.0584046167758574,0.0
753,60-89-9,c1ccc2Sc3ccccc3N(CC4CN(C)CCC4)c2c1,-4.74,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9530>,4.6311000000000035,310.46600000000007,1.681833200918153,6.48
754,571-61-9,Cc1c(cccc2C)c2ccc1,-4.74,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9580>,3.456640000000002,156.228,2.9433728520613918,0.0
755,555-37-3,O=C(Nc1cc(Cl)c(Cl)cc1)N(C)CCCC,-4.77,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D95D0>,4.257200000000004,275.17900000000003,2.579597123413285,32.34
756,4282-40-0,CCCCCCCI,-4.81,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9620>,3.3918000000000026,226.101,2.53006045688352,0.0
757,28299-41-4,Cc1cccc(c1)Oc2cccc(c2)C,-4.85,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9670>,4.095740000000002,198.26500000000001,2.217911261291296,9.23
758,97-77-8,S=C(SSC(N(CC)CC)=S)N(CC)CC,-4.86,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D96C0>,3.6212000000000026,296.5520000000001,4.041784405967148,6.48
759,2051-61-8,Clc1cccc(c2ccccc2)c1,-4.88,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9710>,4.007000000000002,188.657,2.4751856733635376,0.0
760,1177-87-3,O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(C)C4(OC(C)=O)C(CO)=O)=C1,-4.9,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9760>,2.466500000000001,434.5040000000003,1.861120277972726,100.9
761,86-73-7,c1(cccc3)c3Cc2c1cccc2,-4.91,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D97B0>,3.2578000000000014,166.223,2.3207279847408384,0.0
762,91-94-1,Clc1cc(c2cc(Cl)c(N)cc2)ccc1N,-4.92,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9800>,3.8248000000000015,253.132,2.5020803743746223,52.04
763,2131-41-1,Cc1ccc(c2c1cccc2C)C,-4.92,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9850>,3.7650600000000027,170.25499999999997,2.9980533238014497,0.0
764,18181-80-1,CC(OC(C(c1ccc(Br)cc1)(c2ccc(Br)cc2)O)=O)C,-4.93,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D98A0>,4.399100000000003,428.12000000000006,2.5476186839700876,46.53
765,84-17-3,CC=C(c1ccc(O)cc1)C(c2ccc(O)cc2)=CC,-4.95,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D98F0>,4.604600000000002,266.34,2.438615446571036,40.46
766,13698-49-2,CC1(CC2)C(OC(C)=O)(C(C)=O)CCC1C(C=C3Cl)C2C(C=C4)(C)C3=CC4=O,-4.95,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9940>,4.527700000000004,402.9180000000001,1.8008203380301535,60.440000000000005
767,86-74-8,c1(cccc3)c3[nH]c2c1cccc2,-4.97,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9990>,3.3211000000000013,167.211,2.642438259907001,15.79
768,1982-55-4,Clc1cc(Cl)c(Cl)c2nsnc12,-4.98,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D99E0>,3.6514999999999995,239.514,2.968394217607692,25.78
769,50-53-3,CN(C)CCCN1c(cc(Cl)cc3)c3Sc2c1cccc2,-5.01,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9A30>,4.8944000000000045,318.87300000000005,1.9437632658356152,6.48
770,27541-88-4,O=C(C(NC(C(Cl)Cl)=O)=C2Cl)c(cccc1)c1C2=O,-5.03,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9A80>,2.4359,318.54300000000006,2.4585018316726477,63.24
771,608-21-9,Brc1c(Br)cccc1Br,-5.04,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9AD0>,3.974100000000001,314.802,3.2478347337367035,0.0
772,124-11-8,C=CCCCCCCC,-5.05,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9B20>,3.5329000000000024,126.243,2.6638838873981836,0.0
773,111-83-1,CCCCCCCCBr,-5.06,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9B70>,3.741800000000003,193.128,2.595082706793886,0.0
774,36330-85-5,OC(CCC(c1ccc(c2ccccc2)cc1)=O)=O,-5.06,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9BC0>,3.4011000000000022,254.285,2.1040325135835767,54.37
775,10238-21-8,COc1ccc(cc1C(NCCc2ccc(S(=O)(NC(NC3CCCCC3)=O)=O)cc2)=O)Cl,-5.09,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9C10>,3.641700000000002,494.01300000000026,1.5132730990273082,113.6
776,78-48-8,O=P(SCCCC)(SCCCC)SCCCC,-5.14,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9C60>,6.694400000000005,314.5220000000001,3.998982972846674,17.07
777,475-31-0,OC4CCC3(C)C2CC(O)C1(C)C(C(C)CCC(NCC(O)=O)=O)CCC1C2C(O)CC3C4,-5.15,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9CB0>,2.5648999999999997,465.63100000000026,1.4868660433893968,127.08999999999999
778,613-13-8,Nc3cc2cc1ccccc1cc2cc3,-5.17,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9D00>,3.5752000000000015,193.249,2.4749364421790014,26.02
779,77-47-4,ClC1(C(Cl)=C(Cl)C(Cl)=C1Cl)Cl,-5.18,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9D50>,4.5523,272.773,3.266578967542274,0.0
780,40596-69-8,O=C(OC(C)C)C=C(C)C=CCC(C)CCCC(OC)(C)C,-5.19,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9DA0>,5.062000000000005,310.478,4.052073192620189,35.53
781,84-65-1,O=C(c2c1cccc2)c(cccc3)c3C1=O,-5.19,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9DF0>,2.4620000000000006,208.21599999999998,2.3487679057916755,34.14
782,33146-45-1,Clc(cccc2Cl)c2c1ccccc1,-5.21,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9E40>,4.660400000000003,223.102,2.625314488097028,0.0
783,6893-02-3,Oc1ccc(Oc2c(I)cc(CC(N)C(O)=O)cc2I)cc1I,-5.22,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9E90>,3.952700000000002,650.9760000000001,2.2599383258688315,92.78
784,1730-37-6,Cc1c(Cc3ccccc23)c2ccc1,-5.22,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9EE0>,3.566220000000002,180.24999999999997,2.3250739440427637,0.0
785,111-65-9,CCCCCCCC,-5.24,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9F30>,3.3668000000000022,114.232,2.53006045688352,0.0
786,33284-50-3,Clc(cc(Cl)cc2)c2c1ccccc1,-5.25,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2D9F80>,4.660400000000003,223.10200000000003,2.5278040316309602,0.0
787,977-79-7,CC(C3(CCC4C2C=C(C1=CC(CCC1(C2CCC34C)C)=O)C)C)=O,-5.27,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA030>,5.279700000000005,340.50700000000006,1.7971692588605248,34.14
788,13029-08-8,Clc(cccc2)c2c1ccccc1Cl,-5.27,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA080>,4.660400000000002,223.102,2.6088478266698347,0.0
789,474-86-2,Oc1cc(CC=C3C2CCC4(C)C3CCC4=O)c2cc1,-5.28,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA0D0>,3.7375000000000025,268.35599999999994,1.7742382229521887,37.3
790,34883-43-7,Clc(cccc2)c2c1ccc(Cl)cc1,-5.28,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA120>,4.660400000000002,223.102,2.4982549625625556,0.0
791,146-54-3,CN(CCCN2c1ccccc1Sc3c2cc(C(F)(F)F)cc3)C,-5.3,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA170>,5.259800000000004,352.425,1.9908169115994196,6.48
792,262-12-4,c1(cccc3)c3Oc(cccc2)c2O1,-5.31,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA1C0>,3.584600000000002,184.194,2.1249183216771557,18.46
793,544-63-8,O=C(O)CCCCCCCCCCCCC,-5.33,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA210>,4.772100000000005,228.37599999999992,2.9047075575882766,37.3
794,595-33-5,CC(OC(C12C)(CCC1C(C=C(C)C3=CC4=O)C(C3(CC4)C)CC2)C(C)=O)=O,-5.35,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA260>,4.575300000000004,384.51600000000025,1.7900315303594416,60.440000000000005
795,57-85-2,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4OC(CC)=O)=C1,-5.37,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA2B0>,4.840100000000005,344.4950000000001,1.5908533550551147,43.370000000000005
796,14309-41-2,O=C(c(cc1)ccc1N)OCCCCCCCC,-5.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA300>,3.786100000000003,249.3539999999999,2.117836776279736,52.32000000000001
797,119-91-5,c1(c2nc(cccc4)c4cc2)nc(cccc3)c3cc1,-5.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA350>,4.450000000000003,256.308,1.9105162427446827,25.78
798,2939-80-2,O=C1N(SC(Cl)(Cl)C(Cl)Cl)C(C2CC=CCC12)=O,-5.4,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA3A0>,3.520900000000002,349.06600000000014,2.1604455885783054,37.38
799,2363-58-8,CC45CCC2C(C4CCC5O)CCC3CC1SC1CC23C,-5.41,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA3F0>,4.483900000000005,306.51500000000004,1.4737307032852556,20.23
800,3495-42-9,Clc1c2c(nccn2)c(Cl)c(Cl)c1Cl,-5.43,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA440>,4.2434,267.92999999999995,3.021805296135276,25.78
801,1836-75-5,Clc1c(Oc2ccc(N(=O)=O)cc2)ccc(Cl)c1,-5.46,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA490>,4.693900000000002,284.09799999999996,2.205644390231896,52.37
802,29091-05-2,Nc1c(C(F)(F)F)cc(N(=O)=O)c(N(CC)CC)c1N(=O)=O,-5.47,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA4E0>,2.9502000000000015,322.24300000000005,3.9266925510258885,115.53999999999999
803,33089-61-1,CN(C=Nc(ccc(C)c2)c2C)C=Nc(ccc(C)c1)c1C,-5.47,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA530>,4.871880000000004,293.41400000000004,2.0683644020981955,27.96
804,508-96-3,CC(C(C(COC(CC(C)(C)C)=O)=O)(O)CC1)(CC2O)C1C(CC3)C2C(CC4)(C)C3=CC4=O,-5.51,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA580>,3.7687000000000026,460.6110000000003,1.5453793324674707,100.9
805,1861-40-1,FC(F)(F)c1cc(N(=O)=O)c(N(CC)CCCC)c(N(=O)=O)c1,-5.53,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA5D0>,4.148200000000004,335.28200000000004,3.6387215129773454,89.52000000000001
806,563-12-2,S=P(OCC)(OCC)SCSP(OCC)(OCC)=S,-5.54,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA620>,5.005300000000004,384.4870000000002,4.359571541268355,36.92
807,20168-99-4,COc1cc3c(n(c(C)c3CC(O)=O)C(C=Cc2ccccc2)=O)cc1,-5.54,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA670>,3.939020000000003,349.386,2.096537532177531,68.53
808,85-68-7,O=C(OCc2ccccc2)c1ccccc1C(OCCCC)=O,-5.64,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA6C0>,4.000500000000003,312.36500000000007,2.033951020193393,52.6
809,3734-48-3,ClC13C(Cl)=C(Cl)C(C3(Cl)Cl)(Cl)C2C1C=CC2,-5.64,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA710>,5.0242,338.8760000000001,2.322732831937334,0.0
810,608-93-5,Clc(c(Cl)cc(Cl)c1Cl)c1Cl,-5.65,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA760>,4.9536,250.339,3.4555464838177836,0.0
811,434-03-7,O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(C#C)O)=C1,-5.66,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA7B0>,3.8826000000000027,312.45300000000003,1.7024099249747309,37.3
812,57-11-4,CCCCCCCCCCCCCCCCCC(O)=O,-5.68,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA800>,6.332500000000007,284.4839999999999,2.938980066543728,37.3
813,19666-30-9,CC(Oc1cc(N2N=C(C(C)(C)C)OC2=O)c(cc1Cl)Cl)C,-5.69,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA850>,4.217000000000004,345.22599999999994,2.5762309377265313,57.26
814,36378-49-1,CC12C(CC3)C(CCC1CCCC2)C(CC4)C3(C)C4=O,-6.7,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA8A0>,4.988300000000005,274.448,1.6603653220215886,17.07
815,299-84-3,S=P(OC)(OC)Oc(cc(Cl)c(Cl)c1)c1Cl,-5.72,<rdkit.Chem.rdchem.Mol object at 0x000001E94C2DA8F0>,4.542900000000002,321.549,3.063766853642264,27.69
